iz11_code,iz11_name,Civic Assets score,Civic Assets rank,Connectedness score,Connectedness rank,Engaged Community score,Engaged Community rank,Community Needs Index score,Community Needs Index rank,Left Behind Area?
S02001781,Burntisland East,0.36515599489212036,415,66.15460968017578,229,27.51632308959961,802,74.24761199951172,456,FALSE
S02002387,Woodhead and Meikle Earnock,-0.22091102600097656,811,27.793556213378906,903,94.82958984375,98,74.19623565673828,457,FALSE
S02001924,Cowlairs and Port Dundas,-2.0857603549957275,1274,77.513580322265625,131,49.8001823425293,443,74.08338928222656,458,FALSE
S02001796,Dysart,0.07928740978240967,614,58.61904525756836,323,53.16997528076172,392,74.04266357421875,459,FALSE
S02001544,IZ11,0.772048830986023,186,48.23158264160156,491,25.575231552124023,837,73.9900894165039,460,FALSE
S02001729,Laurieston and Westquarter,0.41120490431785583,393,43.189247131347656,590,59.45697021484375,337,73.948577880859375,461,FALSE
S02002004,Inverness Kinmylies and South West,0.29486146569252014,471,55.094947814941406,367,48.68180847167969,458,73.70753479003906,462,FALSE
S02001977,Drumry West,-0.3540983200073242,882,51.736572265625,422,75.74152374267578,209,73.69081115722656,463,FALSE
S02002463,IZ04,-0.6485939621925354,1027,23.275562286376953,976,101.011962890625,70,73.5975112915039,464,FALSE
S02001921,Petershill,-0.5876284837722778,1001,70.98950958251953,188,51.680423736572266,413,73.56178283691406,465,FALSE
S02001715,Falkirk - Town Centre and Callendar Park,-0.633424699306488,1021,83.7575912475586,100,30.882598876953125,735,73.234130859375,466,FALSE
S02001562,"Mearns Village, Westacres and Greenfarm",0.7469176054000854,195,38.880165100097656,666,38.07514953613281,612,73.208984375,467,FALSE
S02002487,Craigshill,0.22128914296627045,522,65.322296142578125,237,35.500404357910156,649,73.16935729980469,468,FALSE
S02002258,Johnstone South West,0.2156238853931427,525,32.830440521240234,785,78.7268295288086,193,73.1591567993164,469,FALSE
S02002054,Penicuik East,0.2867720425128937,474,28.079830169677734,896,79.13426208496094,187,73.12251281738281,470,FALSE
S02001752,Dunfermline Touch and Woodmill,-0.3788863718509674,895,56.57477569580078,346,68.3281021118164,260,73.04256439208984,471,FALSE
S02002492,Knightsridge and Deans North,0.8029885292053223,181,35.41592025756836,739,39.16542053222656,598,72.969024658203125,472,FALSE
S02002204,Abronhill South,0.3655208945274353,414,46.77510452270508,523,54.44226837158203,380,72.84676361083984,473,FALSE
S02001603,Hyvots and Gilmerton,0.4939337968826294,348,28.74796485900879,882,68.06510162353516,265,72.83313751220703,474,FALSE
S02001325,Aberchirder and Whitehills,0.0807340070605278,610,74.31414031982422,151,24.225658416748047,863,72.82996368408203,475,FALSE
S02001675,Clermiston and Drumbrae,0.8874807357788086,146,19.16822624206543,1046,44.86299133300781,519,72.793609619140625,476,FALSE
S02001883,Castlemilk,-0.17513272166252136,776,48.96897888183594,479,74.34493255615234,219,72.764190673828125,477,FALSE
S02001374,Loch Awe,-0.16528308391571045,773,80.8090591430664,111,21.48048973083496,908,72.66490936279297,478,FALSE
S02002306,Eyemouth,0.7107034921646118,221,57.2635498046875,338,12.75114631652832,1088,72.643463134765625,479,FALSE
S02002221,Milnathort and Crook of Devon,0.9858042597770691,114,45.7609748840332,543,3.2476375102996826,1269,72.46885681152344,480,FALSE
S02002071,North Gorebridge,0.42096802592277527,388,41.40776824951172,623,57.93693542480469,346,72.43217468261719,481,FALSE
S02001450,Hilltown,-1.4960687160491943,1244,80.85271453857422,110,40.627098083496094,576,72.32121276855469,482,FALSE
S02001736,Bo'ness - Kinneil,0.10359641909599304,592,62.67253494262695,281,45.208595275878906,512,71.971832275390625,483,FALSE
S02001839,Balmullo and Gauldry,-0.012767650187015533,684,74.80743408203125,146,25.957555770874023,829,71.866973876953125,484,FALSE
S02001451,The Glens,-0.6687254905700684,1037,75.8590316772461,139,40.751258850097656,572,71.83335876464844,485,FALSE
S02001814,Methil Methilhill,0.2840198576450348,477,30.818222045898438,839,75.22710418701172,212,71.79264831542969,486,FALSE
S02001722,Shieldhill,-1.0670572519302368,1170,25.15562629699707,952,102.529296875,68,71.74787902832031,487,FALSE
S02001963,Scotstoun South and West,-0.6122221946716309,1012,63.02528762817383,276,62.511474609375,305,71.73225402832031,488,FALSE
S02001540,IZ07,0.8018720149993896,182,47.12825012207031,520,22.05051040649414,898,71.5816650390625,489,FALSE
S02001337,Peterhead Ugieside,0.5752028822898865,301,42.04745864868164,608,47.669315338134766,475,71.54588317871094,490,FALSE
S02001961,Whiteinch,-0.7188370227813721,1060,66.226898193359375,228,57.00141143798828,355,71.4847640991211,491,FALSE
S02001714,Falkirk - Middlefield,-0.4290928542613983,922,65.308837890625,239,53.169193267822266,393,71.383056640625,492,FALSE
S02001792,Kirkcaldy Chapel,0.5900734663009644,292,36.093345642089844,719,51.41392517089844,417,71.334686279296875,493,FALSE
S02001463,Fintry,0.4563358426094055,373,44.73602294921875,557,50.89533996582031,425,71.268402099609375,494,FALSE
S02002196,Moodiesburn West,0.47036752104759216,364,35.62435531616211,733,60.076297760009766,331,71.16118621826172,495,FALSE
S02001890,Laurieston and Tradeston,-1.760430097579956,1262,85.219879150390625,93,33.30682373046875,694,71.15323638916016,496,FALSE
S02001435,Lochmaben,0.5885878205299377,296,47.654502868652344,507,39.590919494628906,591,71.09452056884766,497,FALSE
S02001933,City Centre West,-1.936285376548767,1270,88.60321044921875,76,25.383333206176758,839,70.643341064453125,498,FALSE
S02002167,Viewpark,0.16361325979232788,556,20.020776748657227,1033,85.319610595703125,153,70.56385803222656,499,FALSE
S02001708,Carron,0.2047790288925171,532,28.83635711669922,881,78.79650115966797,191,70.48052978515625,500,FALSE
S02001816,Methil East,-0.031370148062705994,696,50.33190155029297,455,65.13453674316406,289,70.35566711425781,501,FALSE
S02001710,Carse and Grangemouth Old Town,-0.24611636996269226,823,63.041717529296875,275,52.362648010253906,403,70.35319519042969,502,FALSE
S02002335,Alloway and Doonfoot,0.791031539440155,183,28.503137588500977,887,42.42735290527344,554,70.32904815673828,503,FALSE
S02002023,Tain,0.6106388568878174,278,60.22628402709961,305,13.343474388122559,1075,70.206787109375,504,FALSE
S02002068,Easthouses,0.4355405569076538,382,21.467060089111328,1004,70.839508056640625,238,70.172882080078125,505,FALSE
S02001288,Mearns South and Benholm,0.7106298208236694,222,45.51694869995117,547,29.931766510009766,755,70.12845611572266,506,FALSE
S02002099,Irvine Tarryholme,-0.6057175397872925,1008,45.627685546875,544,83.42021942138672,165,70.026702880859375,507,FALSE
S02001341,Fraserburgh Lochpots,-0.17830519378185272,781,32.681358337402344,788,86.16182708740234,146,70.02549743652344,508,FALSE
S02002377,Strathaven South,0.5209113359451294,336,61.307952880859375,295,20.488964080810547,932,70.02313232421875,509,FALSE
S02002151,Newarthill,0.39750218391418457,400,44.428123474121094,563,51.54482650756836,415,70.01219940185547,510,FALSE
S02001888,Toryglen and Oatlands,-0.7429089546203613,1069,80.29533386230469,116,32.193382263183594,714,69.8680648803711,511,FALSE
S02001842,Darnley East,0.5095071792602539,342,45.11627960205078,550,45.880096435546875,502,69.75926971435547,512,FALSE
S02002382,Low Waters,-0.6307896375656128,1019,40.00632858276367,649,87.394287109375,137,69.69771575927734,513,FALSE
S02002300,Langlee,0.7633222937583923,190,38.00570297241211,687,32.28955078125,711,69.69535827636719,514,FALSE
S02001317,Barrahill,1.100809097290039,89,21.008563995361328,1017,19.085214614868164,956,69.68498992919922,515,FALSE
S02002363,"Crossford, Braidwood and Yieldshields",-0.5724685192108154,989,70.2868881225586,193,46.77203369140625,487,69.61531066894531,516,FALSE
S02001896,Braidfauld,-0.47560784220695496,941,54.5237922668457,372,67.1270751953125,270,69.4936752319336,517,FALSE
S02002075,Rural Keith and Strathisla,-0.5464136600494385,976,80.73310852050781,113,26.776344299316406,818,69.39507293701172,518,FALSE
S02001665,Drylaw,0.6627321839332581,251,24.34722900390625,962,52.95499038696289,395,69.25144958496094,519,FALSE
S02001942,Possil Park,-0.8444316983222961,1097,59.661781311035156,312,66.38829040527344,279,69.17281341552734,520,FALSE
S02002471,IZ12,0.38123446702957153,406,33.80300521850586,765,62.099853515625,311,69.15238952636719,521,FALSE
S02001674,"Barnton, Cammo and Cramond South",1.1627192497253418,71,15.514455795288086,1120,13.124985694885254,1084,68.9885482788086,522,FALSE
S02001339,Rosehearty and Strathbeg,0.09368083626031876,603,58.601932525634766,324,46.21678924560547,500,68.97601318359375,523,FALSE
S02001328,Gardenstown and King Edward,-0.3650343418121338,886,82.4824447631836,106,18.460811614990234,973,68.9471435546875,524,FALSE
S02001238,"Cults, Bieldside and Milltimber East",1.1297768354415894,80,16.45827865600586,1104,17.35344696044922,999,68.89490509033203,525,FALSE
S02001338,Longside and Rattray,0.46060362458229065,367,52.09416580200195,416,35.960941314697266,643,68.88312530517578,526,FALSE
S02001444,Gretna,0.81319427490234375,179,31.60121726989746,807,34.69365692138672,666,68.80323028564453,527,FALSE
S02001696,Dunipace,0.30749255418777466,464,41.74577713012695,613,57.70127487182617,348,68.70159912109375,528,FALSE
S02002433,Westwood East,-0.7512312531471252,1073,20.61069679260254,1026,98.36502838134766,81,68.69771575927734,529,FALSE
S02002029,Caithness North East,-0.32247915863990784,864,86.191619873046875,88,7.2336745262146,1193,68.5738754272461,530,FALSE
S02002309,Cheviot East,0.4322328269481659,383,67.09737396240234,221,9.182538986206055,1155,68.53401947021484,531,FALSE
S02002007,Lochlash,0.25770115852355957,498,73.63294982910156,159,5.920151710510254,1220,68.44669342041016,532,FALSE
S02001564,Mearnskirk and South Kirkhill,1.0130836963653564,110,30.08244514465332,859,17.519149780273438,996,68.373992919921875,533,FALSE
S02001605,Moredun and Craigour,0.34799784421920776,428,32.64971160888672,789,63.84717559814453,297,68.293701171875,534,FALSE
S02001994,Inverness Lochardil and Holm Mains,0.9091225266456604,137,26.075746536254883,934,29.65313720703125,761,68.08795166015625,535,FALSE
S02002347,Prestwick East,0.5247684717178345,334,41.73662567138672,615,46.295860290527344,496,68.04612731933594,536,FALSE
S02001770,Cowdenbeath South,0.0591939352452755,633,49.33134078979492,470,58.11735916137695,344,67.94984436035156,537,FALSE
S02002284,Erskine Central,0.6558441519737244,253,18.757015228271484,1055,54.51005172729492,379,67.90369415283203,538,FALSE
S02001751,Dunfermline Duloch North and Lynebank,0.7048494219779968,225,30.922046661376953,835,43.72028350830078,540,67.85663604736328,539,FALSE
S02002246,Alyth,0.6664107441902161,247,55.981101989746094,358,9.67026138305664,1146,67.80420684814453,540,FALSE
S02002321,Selkirk,1.0359182357788086,104,32.072994232177734,801,9.503912925720215,1151,67.7978515625,541,FALSE
S02002141,Wishaw South,-0.12437499314546585,753,50.56159973144531,447,62.35869598388672,306,67.72953033447266,542,FALSE
S02001948,Maryhill West,-0.6092730760574341,1010,59.11396026611328,318,61.36681365966797,322,67.496002197265625,543,FALSE
S02001394,Tullibody North and Glenochil,0.10544942319393158,589,50.84858703613281,439,52.23760986328125,405,67.4795150756836,544,FALSE
S02001504,"Crosshouse, Gatehead and Kilmaurs Rural",0.054189059883356094,641,40.2781982421875,643,69.14085388183594,252,67.45409393310547,545,FALSE
S02002021,Invergordon,0.6416138410568237,262,49.732879638671875,461,23.994335174560547,867,67.2458267211914,546,FALSE
S02001873,Pollokshaws,-1.1787301301956177,1195,74.90020751953125,143,39.36372375488281,595,67.14742279052734,547,FALSE
S02002455,Dunblane East,0.5395535826683044,318,62.08460998535156,285,9.116387367248535,1157,67.084228515625,548,FALSE
S02002418,Calderwood Central,0.26268714666366577,495,27.026065826416016,917,72.20744323730469,232,67.02308654785156,549,FALSE
S02001349,Carnoustie East,0.6976292729377747,230,26.965606689453125,919,46.27336120605469,499,66.9808120727539,550,FALSE
S02001731,Grangemouth - Town Centre,0.4969397783279419,346,47.98330307006836,498,37.07660675048828,629,66.675628662109375,551,FALSE
S02001732,Grangemouth - Kersiebank,0.5884301066398621,297,34.98828125,748,46.96765899658203,486,66.671112060546875,552,FALSE
S02002396,Burnbank Central and Udston,-0.09418243169784546,731,43.78721237182617,574,68.478271484375,258,66.5354232788086,553,FALSE
S02002460,IZ01,-0.33510205149650574,872,38.15420913696289,682,80.30487823486328,179,66.520843505859375,554,FALSE
S02002367,Hazelbank and Kirkfieldbank,-1.1294103860855103,1185,85.64952087402344,92,21.12335205078125,917,66.511138916015625,555,FALSE
S02001918,Robroyston and Millerston,0.5670924186706543,302,40.91838836669922,632,40.10085678100586,586,65.915252685546875,556,FALSE
S02002308,Coldstream and Area,0.2800341546535492,484,69.36104583740234,201,10.655112266540527,1128,65.90788269042969,557,FALSE
S02001992,Inverness Inshes,0.8774479627609253,151,15.2965726852417,1123,36.10554504394531,640,65.79170989990234,558,FALSE
S02001697,"Fankerton, Stoneywood and Denny Town",0.21074256300926208,529,55.80999755859375,360,39.44912338256836,593,65.77622985839844,559,FALSE
S02001601,Mortonhall and Anwickhill,0.625230073928833,272,17.307180404663086,1087,54.56324005126953,378,65.71366882324219,560,FALSE
S02001332,Auchnagatt,0.26664674282073975,492,55.55324172973633,364,36.48344039916992,634,65.65129852294922,561,FALSE
S02001355,Arbroath Warddykes,-0.6507550477981567,1028,60.44697570800781,303,55.935630798339844,364,65.45783996582031,562,FALSE
S02001943,Milton West,-0.2576310336589813,828,43.19688034057617,589,72.20256805419922,233,65.35144805908203,563,FALSE
S02001809,Glenrothes Cadham and Pitcoudie,0.3274393081665039,447,34.537315368652344,755,58.29939651489258,343,65.1662826538086,564,FALSE
S02001996,Inverness Hilton,0.14969195425510406,563,39.465293884277344,658,61.959197998046875,314,65.053863525390625,565,FALSE
S02002291,Bridge of Weir,0.7128959894180298,218,38.952125549316406,663,27.710765838623047,798,64.95953369140625,566,FALSE
S02002150,Cleland,-0.9921416640281677,1148,41.772369384765625,612,84.05082702636719,161,64.95642852783203,567,FALSE
S02001764,Inverkeithing East,0.19651265442371368,538,47.510719299316406,511,50.5238151550293,428,64.90130615234375,568,FALSE
S02002302,Lauder and Area,0.5173485279083252,339,61.44655990600586,293,8.23495101928711,1172,64.78468322753906,569,FALSE
S02001818,Leven West,0.06498247385025024,626,31.180278778076172,825,73.15277099609375,226,64.72406005859375,570,FALSE
S02001769,Hill of Beath and Kingseat,-0.12681801617145538,755,55.7244758605957,361,50.23285675048828,435,64.64461517333984,571,FALSE
S02002210,Kilsyth East and Croy,0.09910470992326736,597,52.68480682373047,409,46.766990661621094,488,64.606048583984375,572,FALSE
S02001314,Ellon West,0.6715996861457825,245,17.518579483032227,1080,49.73692321777344,445,64.512115478515625,573,FALSE
S02001313,Ellon East,1.01145339012146,111,14.026074409484863,1140,23.214202880859375,884,64.48319244384766,574,FALSE
S02002195,Chryston and Muirhead,0.6285406351089478,268,31.112638473510742,828,43.862701416015625,537,64.3916015625,575,FALSE
S02002065,Thornybank,0.535337507724762,323,13.584239959716797,1149,61.39259338378906,321,64.29933166503906,576,FALSE
S02002024,Sutherland South,0.13584214448928833,573,73.21488952636719,165,5.219974517822266,1233,64.29557800292969,577,FALSE
S02001270,Mastrick,0.16156412661075592,558,24.18069076538086,965,74.185089111328125,221,64.23829650878906,578,FALSE
S02001368,Kirriemuir,0.8325427174568176,170,33.11681365966797,780,22.699729919433594,891,64.09925842285156,579,FALSE
S02001425,Troqueer,-0.46420618891716003,938,25.662630081176758,940,87.91679382324219,132,63.987060546875,580,FALSE
S02002420,St Leonards North,0.0698242038488388,623,34.48999786376953,758,68.27506256103516,261,63.63213348388672,581,FALSE
S02002220,Kinross,1.113194465637207,85,18.171398162841797,1067,4.658442974090576,1242,63.55946350097656,582,FALSE
S02001428,Calside,0.5391674041748047,319,24.535886764526367,957,51.70752716064453,411,63.26800537109375,583,FALSE
S02001415,Castle Douglas,0.4636673629283905,365,52.55461120605469,410,24.94163703918457,846,63.14728546142578,584,FALSE
S02002476,IZ17,0.20356275141239166,533,21.01100730895996,1016,72.3477554321289,231,63.1455078125,585,FALSE
S02001554,IZ21,0.3976976275444031,399,59.63114929199219,314,16.988555908203125,1006,63.13980484008789,586,FALSE
S02002073,South Speyside and the Cabrach,-0.17943406105041504,782,72.27088928222656,177,22.271310806274414,894,63.11477279663086,587,FALSE
S02001529,Rosebank and Waterside,0.6829966306686401,240,25.74796485900879,938,41.79316711425781,560,63.02490234375,588,FALSE
S02002379,"Chapelton, Glengavel and Sandford",-0.7184486985206604,1059,78.59765625,125,21.058053970336914,919,62.86717224121094,589,FALSE
S02001327,Macduff,0.528601884841919,330,36.648868560791016,706,42.73755645751953,551,62.86320114135742,590,FALSE
S02001789,Kirkcaldy Templehall West,0.32339590787887573,451,21.272424697875977,1009,66.34577941894531,280,62.85850143432617,591,FALSE
S02001908,Barlanark,-0.4416474997997284,928,47.141998291015625,519,67.90293884277344,266,62.73963165283203,592,FALSE
S02001441,Annan West,0.4070621430873871,394,43.40283203125,584,41.665435791015625,563,62.73404312133789,593,FALSE
S02001637,Restalrig (Loganlea) and Craigentinny West,0.16908451914787292,554,52.99575424194336,400,40.14952087402344,585,62.72185134887695,594,FALSE
S02002177,Shawhead and Whifflet,-0.5515490174293518,979,39.24152374267578,659,78.10284423828125,197,62.6412353515625,595,FALSE
S02002091,Lossiemouth West,0.3188268542289734,456,40.57712936401367,638,49.352447509765625,449,62.55595779418945,596,FALSE
S02002333,Carrick North,-0.028341572731733322,695,58.831153869628906,321,40.276527404785156,584,62.52138900756836,597,FALSE
S02002432,Westwood South,-0.32625868916511536,867,14.532217025756836,1132,88.66849517822266,127,62.34768295288086,598,FALSE
S02002008,Skye South,0.1942259669303894,539,70.10340118408203,194,5.416459083557129,1229,62.31523132324219,599,FALSE
S02002340,"Ayr North Harbour, Wallacetown and Newton South",-0.6556575894355774,1030,64.68116760253906,250,45.337276458740234,509,62.15800094604492,600,FALSE
S02001278,Dyce,0.5016007423400879,344,22.806575775146484,986,53.393733978271484,389,62.15314483642578,601,FALSE
S02001258,Torry East,0.08354605734348297,607,13.266406059265137,1157,79.612548828125,184,62.14973068237305,602,FALSE
S02002017,Dingwall,0.7227630019187927,210,43.73691940307617,576,13.166646957397461,1080,62.0718994140625,603,FALSE
S02002345,Heathfield,0.05003666505217552,645,41.338409423828125,625,59.60847091674805,334,61.80705261230469,604,FALSE
S02002264,Paisley North West,-1.6624171733856201,1257,43.58163833618164,580,80.16918182373047,180,61.752357482910156,605,FALSE
S02002168,Birkenshaw,-0.1987800896167755,797,32.864837646484375,783,74.99418640136719,213,61.74087142944336,606,FALSE
S02002179,Calderbank and Brownsburn,-0.2896823287010193,841,27.216655731201172,911,81.898040771484375,172,61.652374267578125,607,FALSE
S02001799,Leslie and Newcastle,0.3041132986545563,465,51.653663635253906,424,33.40766525268555,693,61.535160064697266,608,FALSE
S02001826,Cupar West and Springfield,-0.08973915129899979,729,70.47516632080078,192,19.11719512939453,955,61.479698181152344,609,FALSE
S02002060,Bonnyrigg South,0.6040320992469788,286,16.574138641357422,1098,50.41641616821289,432,61.436893463134766,610,FALSE
S02002431,Greenhills,-0.25923392176628113,831,13.906439781188965,1142,87.38890075683594,138,61.39855194091797,611,FALSE
S02002458,Callander and Trossachs,0.7493333220481873,194,44.835845947265625,554,4.425554275512695,1250,61.316810607910156,612,FALSE
S02001965,Yoker North,-0.5401069521903992,973,11.38878345489502,1185,90.88179016113281,113,61.075172424316406,613,FALSE
S02002482,Bankton and Murieston,0.7072943449020386,224,35.380638122558594,741,25.796241760253906,831,60.9604377746582,614,FALSE
S02002213,"Stromness, Sandwick and Stenness",0.28080952167510986,482,66.648712158203125,225,3.347893714904785,1267,60.94696044921875,615,FALSE
S02001837,St Andrews North and Strathkinness,-0.25379279255867004,826,77.849609375,128,3.953474283218384,1257,60.90333938598633,616,FALSE
S02001931,Gallowgate North and Bellgrove,-1.6794041395187378,1259,76.79096221923828,133,27.512483596801758,803,60.71807098388672,617,FALSE
S02002076,Keith and Fife Keith,0.6035638451576233,287,35.44841766357422,738,34.76748275756836,665,60.70463180541992,618,FALSE
S02002044,"Bow Farm, Barrs Cottage, Cowdenknowes and Overton",-0.7397958636283875,1067,32.23046112060547,799,83.88758087158203,162,60.48904800415039,619,FALSE
S02002331,Girvan Ailsa,0.31864702701568604,457,48.84410095214844,481,35.173118591308594,655,60.385353088378906,620,FALSE
S02001985,Nairn Rural,0.48534852266311646,353,55.83608627319336,359,10.413654327392578,1131,60.246849060058594,621,FALSE
S02001287,Mearns and Laurencekirk,0.8884307146072388,144,25.776935577392578,937,15.341850280761719,1031,60.123477935791016,622,FALSE
S02001604,Fernieside and Moredun South,0.69098663330078125,234,19.304288864135742,1043,40.02301788330078,587,60.11469650268555,623,FALSE
S02002313,St Boswells and Newtown Area,0.8443853259086609,164,36.56791687011719,710,6.650876998901367,1210,60.039127349853516,624,FALSE
S02002404,Vicarland and Cairns,-0.5716931819915771,988,43.623291015625,578,69.0303955078125,253,60.0013313293457,625,FALSE
S02001523,Woodhill West,0.38082703948020935,407,20.777864456176758,1022,57.54297637939453,351,59.89714813232422,626,FALSE
S02001367,Kirriemuir Landward,-0.6229726672172546,1015,77.772430419921875,129,13.52185344696045,1069,59.76116943359375,627,FALSE
S02001740,Saline and Gowkhall,0.05850999057292938,634,66.51666259765625,227,16.717294692993164,1013,59.70270538330078,628,FALSE
S02002164,Hattonrigg,-0.3673366606235504,888,32.480674743652344,794,76.00775146484375,207,59.596656799316406,629,FALSE
S02001495,Kilmarnock South Central and Caprington,-0.4126044809818268,915,43.77933120727539,575,66.22919464111328,281,59.5750846862793,630,FALSE
S02001827,Cupar Central,0.01781928539276123,671,68.150909423828125,211,15.270560264587402,1033,59.55424118041992,631,FALSE
S02002160,Holytown,0.4901720881462097,352,20.917661666870117,1019,51.60491180419922,414,59.523399353027344,632,FALSE
S02001391,Helensburgh East,0.06451108306646347,627,52.843727111816406,402,39.088436126708984,600,59.2714729309082,633,FALSE
S02002314,Jedburgh,0.7445099353790283,198,38.36750793457031,675,11.67730712890625,1110,59.14900207519531,634,FALSE
S02002163,Bellshill South,0.02289591357111931,663,35.300315856933594,743,62.33457565307617,307,59.148963928222656,635,FALSE
S02001969,Knightswood Park East,-0.39450740814208984,902,54.693145751953125,369,48.76325225830078,455,59.14799880981445,636,FALSE
S02002223,Auchterarder,0.9729358553886414,119,18.696910858154297,1057,10.161375999450684,1138,59.07061004638672,637,FALSE
S02001828,Cupar East,0.22936323285102844,518,64.340118408203125,254,9.923422813415527,1143,59.06333541870117,638,FALSE
S02002089,Elgin Bishopmill West and Newfield,-0.9087154269218445,1120,29.469562530517578,872,85.72380065917969,150,59.023868560791016,639,FALSE
S02001522,Woodhill East,0.6974918246269226,231,18.72389030456543,1056,37.529563903808594,618,58.95846939086914,640,FALSE
S02001765,Dalgety Bay West and Hillend,0.7367855906486511,205,37.820735931396484,692,13.785731315612793,1062,58.850894927978516,641,FALSE
S02002443,Bannockburn,0.6054643392562866,283,19.144424438476562,1047,45.1491584777832,515,58.83356475830078,642,FALSE
S02001276,Bucksburn South,0.5273135304450989,332,29.71734619140625,868,44.08796691894531,534,58.77365493774414,643,FALSE
S02001254,"Kincorth, Leggart and Nigg South",0.3404604494571686,436,7.679155349731445,1224,65.53419494628906,286,58.76728820800781,644,FALSE
S02001388,Helensburgh West and Rhu,0.0160341989248991,672,49.93716049194336,458,45.80012512207031,503,58.764404296875,645,FALSE
S02001449,Docks and Wellgate,-1.259626865386963,1208,73.110198974609375,166,29.957740783691406,752,58.52827072143555,646,FALSE
S02001713,Falkirk - Grahamston,-0.7569335103034973,1075,65.92475891113281,232,37.468597412109375,621,58.35266876220703,647,FALSE
S02001756,Dunfermline Masterton,0.28095343708992004,481,35.91609573364258,722,48.826194763183594,454,58.342002868652344,648,FALSE
S02001474,Ardler and St Marys,0.18030188977718353,544,52.76936340332031,406,32.0155029296875,717,58.23125457763672,649,FALSE
S02001844,Darnley West,0.4600308835506439,368,33.69237518310547,769,41.94801330566406,559,58.217796325683594,650,FALSE
S02001400,"Clackmannan, Kennet and Forestmill",0.4583512246608734,370,40.82101058959961,635,34.29813003540039,674,58.209693908691406,651,FALSE
S02001414,Kirkcudbright,0.24529148638248444,507,57.89945983886719,333,20.24344253540039,936,58.16094207763672,652,FALSE
S02002140,Pather,-0.28419774770736694,840,37.0103645324707,704,67.40716552734375,268,57.99494552612305,653,FALSE
S02002486,Pumpherston and Uphall Station,-0.42537015676498413,920,63.14765167236328,272,36.402122497558594,636,57.900062561035156,654,FALSE
S02002319,Hawick North,-0.10003137588500977,738,66.79087829589844,223,18.99825668334961,960,57.88654708862305,655,FALSE
S02001312,Balmedie and Potterton,0.7219147682189941,211,17.662050247192383,1074,33.2000732421875,696,57.849830627441406,656,FALSE
S02001588,Longstone and Saughton,0.3486345410346985,427,12.697476387023926,1168,61.398895263671875,320,57.837650299072266,657,FALSE
S02001469,Law,-1.2882444858551025,1216,68.688507080078125,207,37.14227294921875,626,57.823081970214844,658,FALSE
S02002412,Spittal,-0.7746924757957458,1079,37.77435302734375,694,75.36250305175781,211,57.809261322021484,659,FALSE
S02002055,Penicuik North,0.49145910143852234,351,34.599266052246094,754,37.67955780029297,616,57.52898406982422,660,FALSE
S02001783,Kirkcaldy Linktown & Seafield,-0.3009629249572754,847,63.71741485595703,261,30.83095932006836,737,57.35101318359375,661,FALSE
S02001980,Fort William South,0.7116639614105225,220,40.94754409790039,630,8.412911415100098,1165,57.34819793701172,662,FALSE
S02001988,Inverness East Rural,0.5387922525405884,320,47.450870513916016,514,17.480823516845703,997,57.29991912841797,663,FALSE
S02001549,IZ16,0.4767313003540039,357,53.63735580444336,381,6.859913349151611,1205,57.2484016418457,664,FALSE
S02002338,Holmston and Forehill,-0.46495211124420166,939,30.590978622436523,846,76.30069732666016,204,57.21440505981445,665,FALSE
S02002142,Wishaw North,0.04187275841832161,653,27.151628494262695,915,66.59324645996094,276,57.113548278808594,666,FALSE
S02001854,Hillington,-0.3205159306526184,862,36.266109466552734,717,67.30885314941406,269,56.918514251708984,667,FALSE
S02002203,Kildrum,-0.36372703313827515,885,16.931068420410156,1091,82.39134216308594,168,56.913352966308594,668,FALSE
S02002499,"Whitburn, Croftmalloch and Greenrigg",-0.34654316306114197,878,48.923316955566406,480,52.88615036010742,398,56.89604187011719,669,FALSE
S02001448,City Centre,-1.6756346225738525,1258,76.43770599365234,135,20.113176345825195,940,56.87049865722656,670,FALSE
S02001464,Linlathen and Midcraigie,-0.01937134563922882,692,51.740203857421875,421,40.501556396484375,580,56.79228210449219,671,FALSE
S02001858,Mosspark,-0.3043797016143799,852,57.587677001953125,336,39.938133239746094,588,56.775848388671875,672,FALSE
S02001798,Thornton and Kinglassie,0.3541390001773834,422,30.125751495361328,857,48.083030700683594,467,56.75721740722656,673,FALSE
S02002138,Muirhouse and Knowetop,0.22102698683738708,523,42.30706787109375,597,43.566131591796875,543,56.754634857177734,674,FALSE
S02001350,Arbroath Landward,-0.8511139154434204,1099,72.51860809326172,174,24.400157928466797,858,56.708683013916016,675,FALSE
S02001555,IZ22,0.579932689666748,298,48.39615249633789,487,8.443470001220703,1162,56.59023666381836,676,FALSE
S02001964,Yoker South,-0.37251991033554077,890,47.653568267822266,508,54.65919494628906,376,56.582275390625,677,FALSE
S02002401,Uddingston and Gardenside,0.16138558089733124,559,34.149356842041016,761,52.51271057128906,401,56.55612564086914,678,FALSE
S02001852,Cardonald West and Central,-0.002439294010400772,679,41.64247131347656,618,51.69056701660156,412,56.275421142578125,679,FALSE
S02001987,Nairn West,0.8317785859107971,171,26.71145248413086,923,13.826637268066406,1061,56.222564697265625,680,FALSE
S02001579,Baberton and Juniper Green,0.8550240993499756,159,13.767335891723633,1145,21.168394088745117,916,56.194427490234375,681,FALSE
S02002061,Bonnyrigg North,0.7371247410774231,204,12.87368392944336,1167,32.28055191040039,712,56.176170349121094,682,FALSE
